,protractor B,,
t,θ,frame,
8.339,-7.0,825
8.355,-5.3,826
8.372,-3.5,827
8.389,-1.6,828
8.405,0.4,829
8.422,1.8,830
8.439,3.7,831
8.456,5.4,832
8.472,7.2,833
8.489,8.7,834
8.506,10.2,835
8.522,11.8,836
8.539,13.2,837
8.556,14.6,838
8.573,16.0,839
8.589,17.1,840
8.606,18.1,841
8.623,19.5,842
8.639,20.2,843
8.656,20.9,844
8.673,21.4,845
8.690,22.1,846
8.706,22.3,847
8.723,22.5,848
8.740,22.5,849
8.756,22.5,850
8.773,22.2,851
8.790,22.1,852
8.807,21.7,853
8.823,21.0,854
8.840,20.3,855
8.857,19.4,856
8.873,18.3,857
8.890,17.4,858
8.907,16.2,859
8.923,14.5,860
8.940,13.1,861
8.957,11.6,862
8.974,10.4,863
8.990,8.8,864
9.007,7.2,865
9.024,5.3,866
9.040,3.4,867
9.057,1.7,868
9.074,0.0,869
9.091,-1.8,870
9.107,-3.5,871
9.124,-5.3,872
9.141,-7.0,873
9.157,-8.7,874
9.174,-10.3,875
9.191,-12.0,876
9.208,-13.3,877
9.224,-14.7,878
9.241,-16.1,879
9.258,-17.3,880
9.274,-18.6,881
9.291,-19.4,882
9.308,-20.5,883
9.325,-21.1,884
9.341,-21.6,885
9.358,-22.3,886
9.375,-22.5,887
9.391,-22.8,888
9.408,-22.8,889
9.425,-22.8,890
9.442,-22.5,891
9.458,-22.3,892
9.475,-21.6,893
9.492,-21.1,894
9.508,-20.2,895
9.525,-19.5,896
9.542,-18.6,897
9.558,-17.3,898
9.575,-16.2,899
9.592,-14.7,900
9.609,-13.4,901
9.625,-12.0,902
9.642,-10.2,903
9.659,-8.5,904
9.675,-6.8,905
9.692,-5.2,906
9.709,-3.5,907
9.726,-1.8,908
9.742,0.1,909
9.759,1.9,910
9.776,3.6,911
9.792,5.4,912
9.809,7.2,913
9.826,8.9,914
9.843,10.4,915
9.859,11.9,916
9.876,13.4,917
9.893,14.8,918
9.909,16.0,919
9.926,17.1,920
9.943,18.2,921
9.960,19.1,922
9.976,20.1,923
9.993,20.9,924
10.010,21.2,925
10.026,21.9,926
10.043,22.1,927
10.060,22.3,928
10.077,22.3,929
10.093,22.3,930
10.110,22.1,931
10.127,21.9,932
10.143,21.5,933
10.160,20.8,934
10.177,20.0,935
10.193,19.0,936
10.210,18.0,937
10.227,16.9,938
10.244,15.7,939
10.260,14.3,940
10.277,13.0,941
10.294,11.5,942
10.310,9.9,943
10.327,8.5,944
10.344,6.9,945
10.361,5.1,946
10.377,3.4,947
10.394,1.5,948
10.411,-0.4,949
10.427,-2.1,950
10.444,-3.8,951
10.461,-5.5,952
10.478,-7.1,953
10.494,-8.8,954
10.511,-10.4,955
10.528,-12.0,956
10.544,-13.3,957
10.561,-14.8,958
10.578,-16.1,959
10.595,-17.3,960
10.611,-18.5,961
10.628,-19.4,962
10.645,-20.3,963
10.661,-21.1,964
10.678,-21.7,965
10.695,-22.2,966
10.712,-22.4,967
10.728,-22.7,968
10.745,-22.7,969
10.762,-22.6,970
10.778,-22.3,971
10.795,-22.1,972
10.812,-21.6,973
10.828,-20.9,974
10.845,-20.1,975
10.862,-19.3,976
10.879,-18.3,977
10.895,-17.1,978
10.912,-15.8,979
10.929,-14.5,980
10.945,-13.2,981
10.962,-11.7,982
10.979,-10.1,983
10.996,-8.3,984
11.012,-6.7,985
11.029,-5.0,986
11.046,-3.5,987
11.062,-1.5,988
11.079,0.3,989
11.096,1.9,990
11.113,3.7,991
11.129,5.4,992
11.146,7.1,993
11.163,8.8,994
11.179,10.1,995
11.196,11.9,996
11.213,13.1,997
11.230,14.5,998
11.246,15.7,999
11.263,16.9,1000
11.280,17.9,1001
11.296,19.0,1002
11.313,19.9,1003
11.330,20.4,1004
11.347,20.8,1005
11.363,21.4,1006
11.380,21.9,1007
11.397,21.9,1008
11.413,21.9,1009
11.430,21.9,1010
11.447,21.7,1011
11.464,21.4,1012
11.480,20.8,1013
11.497,20.2,1014
11.514,19.4,1015
11.530,18.5,1016
11.547,17.8,1017
11.564,16.7,1018
11.580,15.4,1019
11.597,14.2,1020
11.614,12.8,1021
11.631,11.3,1022
11.647,9.7,1023
11.664,8.4,1024
11.681,6.7,1025
11.697,5.0,1026
11.714,3.4,1027
11.731,1.6,1028
11.748,-0.2,1029
11.764,-2.0,1030
11.781,-3.5,1031
11.798,-5.4,1032
11.814,-7.0,1033
11.831,-8.7,1034
11.848,-10.2,1035
11.865,-11.9,1036
11.881,-13.3,1037
11.898,-14.7,1038
11.915,-15.9,1039
11.931,-17.2,1040
11.948,-18.2,1041
11.965,-19.3,1042
11.982,-20.2,1043
11.998,-20.9,1044
12.015,-21.6,1045
12.032,-21.8,1046
12.048,-22.1,1047
12.065,-22.6,1048
12.082,-22.6,1049
12.099,-22.6,1050
12.115,-22.0,1051
12.132,-21.8,1052
12.149,-21.2,1053
12.165,-20.7,1054
12.182,-20.0,1055
12.199,-19.0,1056
12.215,-18.0,1057
12.232,-16.9,1058
12.249,-15.6,1059
12.266,-14.3,1060
12.282,-12.8,1061
